
17:54:31:	 : 1
1627208	 : 1
95162	 : 1
1163385	 : 1
130586	 : 1
com.innerset	 : 1
512324	 : 1
74424	 : 1
866925	 : 1
97387	 : 1
294322	 : 1
53771	 : 1
com.inri.austin	 : 1
com.insignia.isltd	 : 1
142811	 : 1
com.instinet	 : 1
com.instrumental	 : 1
338069	 : 1
59216	 : 1
1677207	 : 1
174126	 : 1
690165	 : 1
122925	 : 1
2990944	 : 1
1549412	 : 1
299906	 : 1
12857	 : 1
236334	 : 1
1691604	 : 1
183940	 : 1
339365	 : 1
123620	 : 1
com.intellisolve	 : 1
1189535	 : 1
413420	 : 1
com.interaccess.cloud	 : 1
76360	 : 1
300148	 : 1
174061	 : 1
352670	 : 1
503041	 : 1
506236	 : 1
668968	 : 1
1180186	 : 1
289054	 : 1
92923	 : 1
103970	 : 1
com.interlink.md	 : 1
4436102	 : 1
683041	 : 1
182373	 : 1
48756	 : 1
2419756	 : 1
719843	 : 1
748784	 : 1
44201	 : 1
48851	 : 1
274757	 : 1
com.interramp.al.mobile3	 : 1
390254	 : 1
com.interramp.ca.fresno	 : 1
6627	 : 1
com.interramp.ca.san-diego	 : 1
com.interramp.ca.san-francisco3	 : 1
40504	 : 1
22820	 : 1
com.interramp.ca.sunnyvale	 : 1
20957	 : 1
30731	 : 1
com.interramp.ct.stamford	 : 1
406765	 : 1
21353	 : 1
47176	 : 1
462236	 : 1
197847	 : 1
com.interramp.ga.atlanta3	 : 1
548350	 : 1
com.interramp.ga.atlanta4	 : 1
42253	 : 1
com.interramp.jp.tokyo	 : 1
411001	 : 1
87759	 : 1
com.interramp.md.frederick	 : 1
198901	 : 1
63223	 : 1
com.interramp.mi.detroit2	 : 1
93345	 : 1
com.interramp.nevada.las-vegas	 : 1
146726	 : 1
17344	 : 1
com.interramp.nj.newark3	 : 1
63704	 : 1
com.interramp.ny.new-york10	 : 1
com.interramp.ny.new-york11	 : 1
254387	 : 1
com.interramp.ny.new-york2	 : 1
146019	 : 1
29475	 : 1
118944	 : 1
14386	 : 1
com.interramp.ny.white-plains	 : 1
com.interramp.oh.cleveland2	 : 1
30820	 : 1
com.interramp.ok.tulsa	 : 1
229239	 : 1
com.interramp.ok.tulsa3	 : 1
93740	 : 1
com.interramp.or.portland	 : 1
5912	 : 1
com.interramp.pa.philadelphia2	 : 1
102773	 : 1
173904	 : 1
9506	 : 1
com.interramp.tx.houston	 : 1
51727	 : 1
com.interramp.va.herndon10	 : 1
813913	 : 1
94313	 : 1
86032	 : 1
1196770	 : 1
1694976	 : 1
com.intertie	 : 1
com.interx	 : 1
88884	 : 1
com.intl-tradenet	 : 1
com.intrlink	 : 1
410997	 : 1
343149	 : 1
com.inwave	 : 1
681329	 : 1
435258	 : 1
201072	 : 1
com.iolaks	 : 1
208778	 : 1
com.ionetwork	 : 1
163708	 : 1
com.iop	 : 1
1573072	 : 1
95975	 : 1
359125	 : 1
24172	 : 1
com.isgtec	 : 1
com.isinet	 : 1
808281	 : 1
1740674	 : 1
336730	 : 1
254873	 : 1
279787	 : 1
556666	 : 1
21006	 : 1
126581	 : 1
71795	 : 1
1357967	 : 1
103712	 : 1
457591	 : 1
120528	 : 1
com.ivisoft	 : 1
163247	 : 1
181747	 : 1
326521	 : 1
com.jalden	 : 1
4058655	 : 1
987234	 : 1
904572	 : 1
3952898	 : 1
43848	 : 1
com.jermnet	 : 1
4529	 : 1
com.jhancock	 : 1
com.jjkeller	 : 1
149437	 : 1
1702086	 : 1
com.jobboss	 : 1
64217	 : 1
810849	 : 1
817587	 : 1
com.jptdir	 : 1
32371	 : 1
com.jse	 : 1
227223	 : 1
com.jtam	 : 1
255049	 : 1
com.jweb	 : 1
63363	 : 1
444687	 : 1
923808	 : 1
64518	 : 1
224388	 : 1
com.kcii	 : 1
com.kcilink	 : 1
88199	 : 1
com.kcnet	 : 1
148643	 : 1
358362	 : 1
37492	 : 1
com.kingman	 : 1
967627	 : 1
1171641	 : 1
99018	 : 1
com.kmg	 : 1
414622	 : 1
33114	 : 1
72069	 : 1
com.koalas	 : 1
1225392	 : 1
53240	 : 1
564263	 : 1
1652765	 : 1
168340	 : 1
412462	 : 1
com.kr	 : 1
320981	 : 1
2204458	 : 1
19268	 : 1
com.labtech	 : 1
214497	 : 1
56530	 : 1
240365	 : 1
106067	 : 1
1133126	 : 1
105976	 : 1
98370	 : 1
com.lansing-online	 : 1
358199	 : 1
86642	 : 1
62832	 : 1
com.lcbo	 : 1
374567	 : 1
473728	 : 1
com.leadbelt	 : 1
71195	 : 1
117440	 : 1
206742	 : 1
407141	 : 1
161281	 : 1
20921	 : 1
7258	 : 1
com.libertech	 : 1
795856	 : 1
958666	 : 1
26117	 : 1
com.lifetech	 : 1
com.lightbridge	 : 1
31318	 : 1
189275	 : 1
com.liii	 : 1
2820280	 : 1
16331	 : 1
19460	 : 1
40525	 : 1
com.lisb	 : 1
173124	 : 1
576185	 : 1
com.llbean	 : 1
1261096	 : 1
13644	 : 1
848327	 : 1
com.lmberry	 : 1
com.lmtonline	 : 1
66969	 : 1
85187	 : 1
com.locally	 : 1
928893	 : 1
82520	 : 1
70861	 : 1
33509	 : 1
72383	 : 1
com.lockheed.lasc	 : 1
495959	 : 1
657373	 : 1
308955	 : 1
46943	 : 1
com.lockheed.space	 : 1
446645	 : 1
com.loclnet	 : 1
com.locus.la	 : 1
412452	 : 1
com.logophilia	 : 1
705521	 : 1
56184	 : 1
com.loral.les	 : 1
1005967	 : 1
100260	 : 1
406729	 : 1
65652	 : 1
31998	 : 1
com.lord.crd	 : 1
770787	 : 1
com.lrp	 : 1
30286	 : 1
com.ltcm	 : 1
1315962	 : 1
89670	 : 1
21846	 : 1
228271	 : 1
24697	 : 1
5881286	 : 1
1523	 : 1
245192	 : 1
com.lysis	 : 1
31542	 : 1
918933	 : 1
357084	 : 1
61031	 : 1
2232703	 : 1
272761	 : 1
3042741	 : 1
386023	 : 1
com.magnetek	 : 1
2018328	 : 1
294731	 : 1
64526	 : 1
com.magsmx	 : 1
81982	 : 1
com.maid-plc	 : 1
452443	 : 1
76938	 : 1
com.majordomos	 : 1
113779	 : 1
74833	 : 1
141822	 : 1
com.manymedia	 : 1
52912	 : 1
com.marble.bos	 : 1
com.marcam	 : 1
82868	 : 1
com.marcam.us.new.protean	 : 1
37956	 : 1
com.maritz	 : 1
635270	 : 1
15755	 : 1
173939	 : 1
com.mathsoft	 : 1
259136	 : 1
226752	 : 1
25990	 : 1
117199	 : 1
26500	 : 1
60706	 : 1
88758	 : 1
178261	 : 1
1205206	 : 1
584976	 : 1
16121	 : 1
com.mcja	 : 1
7908734	 : 1
1496	 : 1
209278	 : 1
com.mcnet	 : 1
15844	 : 1
com.mctc	 : 1
466289	 : 1
133028	 : 1
2339522	 : 1
139736	 : 1
com.mea	 : 1
49609	 : 1
com.measurex	 : 1
com.medaphis	 : 1
112550	 : 1
com.media-general	 : 1
182535	 : 1
604133	 : 1
9354	 : 1
338312	 : 1
24742	 : 1
181028	 : 1
667125	 : 1
com.mentornet	 : 1
2338440	 : 1
197645	 : 1
com.meridian-oil	 : 1
203449	 : 1
com.meta4dd	 : 1
330178	 : 1
2308524	 : 1
87268	 : 1
com.meyerjohnson	 : 1
326640	 : 1
com.mgic	 : 1
262661	 : 1
174852	 : 1
295138	 : 1
com.microcad	 : 1
com.microchip	 : 1
161518	 : 1
18673	 : 1
com.micrognosis	 : 1
com.microind	 : 1
com.microlite	 : 1
26557	 : 1
com.microlytics	 : 1
28906	 : 1
1020335	 : 1
com.microserve.hargate1.respool1	 : 1
271241	 : 1
com.microserve.wbgate1	 : 1
7291690	 : 1
1162	 : 1
com.microsped	 : 1
45679	 : 1
31937	 : 1
1030659	 : 1
154234	 : 1
com.midkan	 : 1
14495	 : 1
com.mids	 : 1
19865	 : 1
30395	 : 1
340684	 : 1
36544	 : 1
51184	 : 1
com.miltope	 : 1
11725508	 : 1
1605	 : 1
17080119	 : 1
656283	 : 1
205261	 : 1
507045	 : 1
com.mix-net	 : 1
com.mizarinc	 : 1
67380	 : 1
984102	 : 1
402564	 : 1
com.mmc.cap	 : 1
892194	 : 1
2490678	 : 1
241847	 : 1
665914	 : 1
73218	 : 1
11986	 : 1
com.mnscorp	 : 1
2483279	 : 1
com.moberg	 : 1
200194	 : 1
284472	 : 1
90735	 : 1
1239435	 : 1
25015	 : 1
164865	 : 1
481934	 : 1
98695	 : 1
com.morebbs	 : 1
155089	 : 1
140833	 : 1
1846814	 : 1
71167	 : 1
129180	 : 1
3539421	 : 1
33957	 : 1
com.mot.mcd.phl	 : 1
76792	 : 1
53065	 : 1
505428	 : 1
216533	 : 1
42223	 : 1
com.motherboard	 : 1
48861	 : 1
49705	 : 1
262333	 : 1
34033	 : 1
22200	 : 1
com.mport	 : 1
54242	 : 1
com.mrdata	 : 1
43202	 : 1
38454	 : 1
3388	 : 1
16084	 : 1
com.msen.troy	 : 1
24599	 : 1
com.msoasis	 : 1
282525	 : 1
com.mss	 : 1
351052	 : 1
com.mtco	 : 1
131868	 : 1
com.mtinet	 : 1
308799	 : 1
18820	 : 1
com.mtsi	 : 1
67101	 : 1
26675	 : 1
com.mulligan	 : 1
452117	 : 1
80063	 : 1
355306	 : 1
2455237	 : 1
667	 : 1
123333	 : 1
1800854	 : 1
396854	 : 1
40340	 : 1
com.myna.rn2	 : 1
1509720	 : 1
242919	 : 1
com.nacscorp	 : 1
com.naft	 : 1
com.nanospace	 : 1
105120	 : 1
506284	 : 1
com.nashintl	 : 1
2536640	 : 1
865	 : 1
57526	 : 1
com.nations	 : 1
225532	 : 1
10848	 : 1
92776	 : 1
191776	 : 1
456909	 : 1
501731	 : 1
12265	 : 1
com.ncm.ppp	 : 1
135840	 : 1
com.ncmi-ny	 : 1
182312	 : 1
com.nebs	 : 1
136884	 : 1
com.nec.mont.sx	 : 1
493089	 : 1
208806	 : 1
317123	 : 1
273848	 : 1
com.neopath	 : 1
1041938	 : 1
156291	 : 1
302783	 : 1
238448	 : 1
1252620	 : 1
181851	 : 1
com.net-one	 : 1
com.net-quest	 : 1
832872	 : 1
com.net66	 : 1
173614	 : 1
228256	 : 1
4656	 : 1
798742	 : 1
55316	 : 1
1416331	 : 1
66616	 : 1
197220276	 : 1
35967	 : 1
14697	 : 1
382891	 : 1
com.netcr	 : 1
501724	 : 1
com.netdex	 : 1
4040070	 : 1
874985	 : 1
93133	 : 1
com.nethawk	 : 1
1131558	 : 1
230840	 : 1
com.netime	 : 1
209822	 : 1
70171	 : 1
com.netjet	 : 1
50590	 : 1
com.netlinkcorp	 : 1
com.netmanage	 : 1
63250	 : 1
com.netmark	 : 1
115220	 : 1
377229	 : 1
32300	 : 1
204864	 : 1
com.netpass	 : 1
132517	 : 1
com.netplaza	 : 1
17127	 : 1
30157	 : 1
669554	 : 1
42492	 : 1
173199	 : 1
509121	 : 1
4211863	 : 1
631	 : 1
106560	 : 1
324959	 : 1
com.netural	 : 1
203944	 : 1
66670	 : 1
com.netw	 : 1
804874	 : 1
40250	 : 1
com.networkmultimedia	 : 1
78912	 : 1
220550	 : 1
1838601	 : 1
com.neurosystems	 : 1
15759	 : 1
127330	 : 1
129448	 : 1
208724	 : 1
com.newcen	 : 1
153670	 : 1
245003	 : 1
com.newsweek	 : 1
15469	 : 1
com.newview	 : 1
33627	 : 1
1400169	 : 1
368455	 : 1
191325	 : 1
21716	 : 1
74927	 : 1
com.nhtc	 : 1
1434376	 : 1
34914	 : 1
383432	 : 1
com.nicoh.shel	 : 1
1767073	 : 1
201495	 : 1
66092	 : 1
213381	 : 1
405746	 : 1
13453	 : 1
com.njnet	 : 1
1663688	 : 1
225662	 : 1
com.nmex	 : 1
737630	 : 1
35096	 : 1
26857	 : 1
243499	 : 1
78105	 : 1
com.nom	 : 1
279992	 : 1
45996	 : 1
com.nortel-nsm	 : 1
357755	 : 1
98918	 : 1
26408	 : 1
com.northrop.nrtc	 : 1
72762	 : 1
com.northweb	 : 1
994941	 : 1
264986	 : 1
com.novaquest	 : 1
920334	 : 1
com.novell.oz	 : 1
29094	 : 1
653535	 : 1
9529	 : 1
276789	 : 1
74932	 : 1
1198489	 : 1
42575	 : 1
com.nscgld	 : 1
com.nscomp	 : 1
385528	 : 1
530529	 : 1
1132857	 : 1
39453	 : 1
com.ntapac	 : 1
310949	 : 1
com.nternode	 : 1
128523	 : 1
com.ntplx.dialin.hartford1	 : 1
50756	 : 1
584603	 : 1
279466	 : 1
98134	 : 1
25297	 : 1
83896	 : 1
com.nwa	 : 1
767187	 : 1
214656	 : 1
4352	 : 1
com.nwlink	 : 1
735392	 : 1
738614	 : 1
437637	 : 1
664804	 : 1
353027	 : 1
com.nwlink.annex6	 : 1
462560	 : 1
101750	 : 1
com.oacis	 : 1
1280094	 : 1
169514	 : 1
com.ocslink	 : 1
1097054	 : 1
823862	 : 1
45149	 : 1
32416	 : 1
com.ofjamz	 : 1
44980	 : 1
151606	 : 1
78870	 : 1
105204	 : 1
102136	 : 1
12691	 : 1
com.oleane.bvs	 : 1
230692	 : 1
27380	 : 1
69748	 : 1
com.oln	 : 1
54852	 : 1
46531	 : 1
112326	 : 1
48635	 : 1
com.onet	 : 1
1967772	 : 1
278956	 : 1
com.online-la	 : 1
com.onlinenet	 : 1
1811649	 : 1
806630	 : 1
41020	 : 1
3261	 : 1
83075	 : 1
6968	 : 1
8478	 : 1
299323	 : 1
1010145	 : 1
448677	 : 1
22493	 : 1
com.oti	 : 1
102921	 : 1
24873	 : 1
com.outbackinc	 : 1
259050	 : 1
113353	 : 1
619178	 : 1
349861	 : 1
86087	 : 1
95388	 : 1
com.pacbell.bmis	 : 1
242056	 : 1
com.pacbell.gs	 : 1
164613	 : 1
52564	 : 1
com.pacbell.lsan2445	 : 1
55736	 : 1
com.pacbell.os	 : 1
72209	 : 1
com.pacbell.oss	 : 1
176808	 : 1
17978	 : 1
com.pacbell.snfc666	 : 1
575714	 : 1
43660	 : 1
292557	 : 1
331672	 : 1
359093	 : 1
83131	 : 1
60907	 : 1
com.palindrome	 : 1
589793	 : 1
45413	 : 1
19961	 : 1
357228	 : 1
com.pantex	 : 1
93161	 : 1
163660	 : 1
com.paradesa	 : 1
com.parallaxtech	 : 1
1340689	 : 1
140191	 : 1
com.partech	 : 1
1824712	 : 1
com.pathfinder.edit	 : 1
65421	 : 1
com.pathsrv	 : 1
23230	 : 1
110453	 : 1
com.pbinet.grdn01	 : 1
116872	 : 1
77912	 : 1
com.pbinet.lsan03	 : 1
356145	 : 1
165429	 : 1
com.pbinet.sndg02	 : 1
598989	 : 1
com.pbinet.sntc01	 : 1
341628	 : 1
45990	 : 1
904160	 : 1
1296767	 : 1
50099	 : 1
591688	 : 1
23822	 : 1
com.pdl	 : 1
129418	 : 1
com.pdss	 : 1
1730572	 : 1
419791	 : 1
2388057	 : 1
66386	 : 1
653268	 : 1
29343	 : 1
com.pentrel	 : 1
462997	 : 1
104216	 : 1
com.perf-group	 : 1
1334120	 : 1
228738	 : 1
com.pg	 : 1
522854	 : 1
215544	 : 1
com.phantasy	 : 1
com.phase4	 : 1
36429	 : 1
com.phelpsd	 : 1
2288679	 : 1
255013	 : 1
115284	 : 1
com.phillips	 : 1
337196	 : 1
60533	 : 1
125773	 : 1
356906	 : 1
30716	 : 1
318747	 : 1
99956	 : 1
com.pinenet	 : 1
236534	 : 1
com.pingsite	 : 1
17724	 : 1
com.pinnaclesys	 : 1
com.pinnpics	 : 1
1694509	 : 1
20737871	 : 1
3969	 : 1
116365	 : 1
com.pipeline.usa.t1	 : 1
8916	 : 1
com.pipeline.usa.t2	 : 1
7124316	 : 1
1607	 : 1
27574	 : 1
8549	 : 1
8717596	 : 1
27273	 : 1
960692	 : 1
256414	 : 1
842745	 : 1
1655971	 : 1
111172	 : 1
com.plus	 : 1
29135	 : 1
112005	 : 1
com.pnn.t1	 : 1
191540	 : 1
95705	 : 1
com.pol	 : 1
129506	 : 1
1063513	 : 1
64939	 : 1
678976	 : 1
148472	 : 1
20149	 : 1
470102	 : 1
24928	 : 1
27668	 : 1
197902	 : 1
com.potlatch	 : 1
26937	 : 1
com.powell	 : 1
5940	 : 1
74323	 : 1
48551	 : 1
com.ppg	 : 1
649562	 : 1
41056	 : 1
com.praxisint	 : 1
68119	 : 1
192026	 : 1
com.prc.vtsu	 : 1
376581	 : 1
61450	 : 1
com.presstar	 : 1
25125	 : 1
955089	 : 1
1059860	 : 1
1753899	 : 1
425089	 : 1
2593029	 : 1
490019	 : 1
535696	 : 1
24907	 : 1
5712805	 : 1
902	 : 1
558393	 : 1
114601	 : 1
479849	 : 1
559444	 : 1
495468	 : 1
926357	 : 1
402465	 : 1
com.primenet.washington	 : 1
449723	 : 1
524052	 : 1
196371	 : 1
4669133	 : 1
810	 : 1
103343	 : 1
68122928	 : 1
98624	 : 1
com.promise	 : 1
64462	 : 1
302351	 : 1
840647	 : 1
592512	 : 1
424062	 : 1
63272	 : 1
129767	 : 1
835546	 : 1
com.ptcpi	 : 1
26628	 : 1
432131	 : 1
29616	 : 1
com.pubpress	 : 1
57752	 : 1
com.pulse	 : 1
1291795	 : 1
com.pure	 : 1
799980	 : 1
com.pvn	 : 1
com.pwcm	 : 1
69147	 : 1
60360	 : 1
com.pwj	 : 1
251103	 : 1
86615	 : 1
4122	 : 1
com.qad	 : 1
345598	 : 1
11695	 : 1
19079	 : 1
257497	 : 1
547401	 : 1
266671	 : 1
1716013	 : 1
128789	 : 1
com.qnet.ca.simi	 : 1
com.qnet.va.alex	 : 1
2872458	 : 1
545	 : 1
160783	 : 1
com.qrc	 : 1
1400193	 : 1
35819	 : 1
com.qsi	 : 1
498641	 : 1
116151	 : 1
com.quark	 : 1
66972	 : 1
101390	 : 1
188947	 : 1
132595	 : 1
com.quebectel.f017	 : 1
177138	 : 1
com.quebectel.f019	 : 1
174386	 : 1
com.quebectel.f022	 : 1
com.questar	 : 1
com.quicklink.port-5	 : 1
50571	 : 1
1860304	 : 1
513946	 : 1
502712	 : 1
com.radian.internal.136	 : 1
com.radian.internal.224	 : 1
56587	 : 1
com.radian.internal.96	 : 1
com.radiance	 : 1
78348	 : 1
com.radius	 : 1
1781886	 : 1
194810	 : 1
915199	 : 1
187025	 : 1
com.raxco	 : 1
385258	 : 1
468672	 : 1
57179	 : 1
28947	 : 1
com.rccl	 : 1
116843	 : 1
68169	 : 1
1825476	 : 1
149998	 : 1
57230	 : 1
693049	 : 1
46790	 : 1
com.recycler	 : 1
407470	 : 1
com.rednsi	 : 1
147182	 : 1
24271	 : 1
com.regpha	 : 1
com.requestltd	 : 1
44805	 : 1
13353	 : 1
com.rfweston.4-1	 : 1
com.rfweston.91n	 : 1
212461	 : 1
34229	 : 1
com.rhtelco.is	 : 1
317744	 : 1
301329	 : 1
com.riconnect	 : 1
231100	 : 1
1379550	 : 1
100042	 : 1
com.risknet	 : 1
338331	 : 1
182702	 : 1
2147397	 : 1
1189114	 : 1
67078	 : 1
633842	 : 1
79651	 : 1
251495	 : 1
792830	 : 1
466647	 : 1
135341	 : 1
303252	 : 1
com.rockwell.naa	 : 1
23705	 : 1
284183	 : 1
com.rockwell.software.mke	 : 1
578327	 : 1
30650	 : 1
com.roguewave	 : 1
55607	 : 1
4268	 : 1
407604	 : 1
com.rona	 : 1
74997	 : 1
152715	 : 1
272447	 : 1
796858	 : 1
377573	 : 1
618218	 : 1
820330	 : 1
com.rrnet.cat	 : 1
49947	 : 1
com.rsabbs	 : 1
741348	 : 1
1213592	 : 1
com.rtsi	 : 1
com.rubric	 : 1
80074	 : 1
com.russellcorp	 : 1
106763	 : 1
com.rw	 : 1
11420	 : 1
com.sactees	 : 1
com.safesend	 : 1
345282	 : 1
57342	 : 1
181930	 : 1
com.saic.ect	 : 1
130395	 : 1
94552	 : 1
248721	 : 1
com.saic.sterling	 : 1
16746	 : 1
com.salsgiver	 : 1
com.samsung.sea.samsung250	 : 1
201653	 : 1
com.santa-cruz	 : 1
32007	 : 1
com.sapient	 : 1
239243	 : 1
com.sarcotele.edu	 : 1
228127	 : 1
120097	 : 1
com.sbc.tri	 : 1
327790	 : 1
135801	 : 1
31775	 : 1
com.sch	 : 1
47927	 : 1
695792	 : 1
com.sco	 : 1
com.sco-services	 : 1
com.sco.london	 : 1
140327	 : 1
553670	 : 1
40631	 : 1
2071109	 : 1
272589	 : 1
192228	 : 1
com.sdiusa	 : 1
37110	 : 1
1532265	 : 1
198045	 : 1
1646511	 : 1
887179	 : 1
com.sedona	 : 1
11839	 : 1
com.sells	 : 1
19207	 : 1
35759	 : 1
com.serix	 : 1
92662	 : 1
25677	 : 1
com.servtech.buf	 : 1
533890	 : 1
29661	 : 1
com.servtech.dan	 : 1
359580	 : 1
32291	 : 1
411954	 : 1
30792	 : 1
1268158	 : 1
84974	 : 1
260343	 : 1
1358990	 : 1
2777282	 : 1
163634	 : 1
253694	 : 1
575201	 : 1
672034	 : 1
com.sheltonlink	 : 1
501334	 : 1
com.shirenet	 : 1
182964	 : 1
com.shocking	 : 1
58268	 : 1
613415	 : 1
com.sikorsky	 : 1
220497	 : 1
com.sikorsky.asi	 : 1
59201	 : 1
441949	 : 1
59739	 : 1
com.simplot	 : 1
194350	 : 1
com.sinewave.ip1	 : 1
452813	 : 1
156962	 : 1
com.siriuscc	 : 1
214990	 : 1
1733794	 : 1
865499	 : 1
139476	 : 1
com.ska.na	 : 1
185254	 : 1
com.skantech	 : 1
143692	 : 1
com.skycell	 : 1
77685	 : 1
com.slb.amrt.norcross	 : 1
75213	 : 1
27386	 : 1
com.slb.dowell.midland	 : 1
174436	 : 1
6785	 : 1
1140812	 : 1
com.slb.geoquest.denver	 : 1
60040	 : 1
70219	 : 1
com.slb.geoquest.houston.cs	 : 1
com.slb.oscs.andover	 : 1
307852	 : 1
com.slb.wireline.clamart	 : 1
7221	 : 1
com.slb.wireline.rosharon	 : 1
27756	 : 1
214641	 : 1
90530	 : 1
com.slma	 : 1
11999	 : 1
77102	 : 1
com.smallgroups	 : 1
111281	 : 1
com.smallmedia.sniff	 : 1
65740	 : 1
com.smartnfinal	 : 1
3389011	 : 1
com.smc	 : 1
363879	 : 1
140249	 : 1
com.smoky-mtns	 : 1
233778	 : 1
362736	 : 1
498169	 : 1
com.sofnet	 : 1
63092	 : 1
342554	 : 1
com.softnc	 : 1
172916	 : 1
402997	 : 1
429588	 : 1
49302	 : 1
1109456	 : 1
com.soltec.dnv	 : 1
com.sonat	 : 1
11707	 : 1
com.sonline	 : 1
3355673	 : 1
408514	 : 1
com.sonoco	 : 1
481289	 : 1
56945	 : 1
2173	 : 1
com.spa	 : 1
108307	 : 1
949334	 : 1
7919	 : 1
com.spectron	 : 1
3368098	 : 1
com.spindrah	 : 1
169816	 : 1
com.spring	 : 1
552724	 : 1
com.sprintnw	 : 1
com.spry	 : 1
67696	 : 1
com.spss	 : 1
97281	 : 1
463704	 : 1
com.sratech	 : 1
351999	 : 1
152969	 : 1
56494	 : 1
338013	 : 1
377360	 : 1
49474	 : 1
343276	 : 1
38645	 : 1
com.stanleyassoc	 : 1
com.stardust	 : 1
301993	 : 1
1298601	 : 1
69934	 : 1
237862	 : 1
com.statefarm	 : 1
1252788	 : 1
38721	 : 1
235198	 : 1
com.stercomm.csg	 : 1
211202	 : 1
378679	 : 1
89769	 : 1
1112780	 : 1
1200677	 : 1
207165	 : 1
14720	 : 1
62260	 : 1
1726974	 : 1
com.stratus.mis	 : 1
com.stratus.sw	 : 1
125148	 : 1
74164	 : 1
com.suck	 : 1
35126	 : 1
com.sullivans	 : 1
5520625	 : 1
818	 : 1
com.sungardfs	 : 1
25031	 : 1
43650	 : 1
390411	 : 1
78749	 : 1
532569	 : 1
com.sureste	 : 1
com.surfbbs	 : 1
1801433	 : 1
51968	 : 1
com.swales	 : 1
503279	 : 1
16691	 : 1
com.swspectrum	 : 1
5172	 : 1
429608	 : 1
com.synapse-group	 : 1
100688	 : 1
6244	 : 1
103254	 : 1
747006	 : 1
303873	 : 1
786895	 : 1
54331	 : 1
107407	 : 1
39451	 : 1
com.tadpolemusic	 : 1
com.talx	 : 1
38300	 : 1
1577770	 : 1
156559	 : 1
244274	 : 1
com.tandem.ttd_omaha	 : 1
357428	 : 1
com.taos	 : 1
117091	 : 1
371498	 : 1
com.tasc.okla	 : 1
260110	 : 1
242189	 : 1
320130	 : 1
2161088	 : 1
391337	 : 1
59505	 : 1
33239	 : 1
930268	 : 1
390009	 : 1
104238	 : 1
com.tcpi	 : 1
com.tcsglobal	 : 1
1791911	 : 1
37589	 : 1
297244	 : 1
223098	 : 1
236629	 : 1
508343	 : 1
435806	 : 1
403441	 : 1
4700	 : 1
com.tdsnet.utelco	 : 1
31853	 : 1
4485	 : 1
com.team-health	 : 1
1868950	 : 1
399333	 : 1
156320	 : 1
com.techplus.rivers	 : 1
1144829	 : 1
com.tecnomatix	 : 1
109046	 : 1
com.teenchallenge	 : 1
6805717	 : 1
244826	 : 1
com.tekelec.nc	 : 1
2774	 : 1
23517	 : 1
com.telechips	 : 1
43588	 : 1
com.telecom	 : 1
32441	 : 1
com.telecorpsys	 : 1
148731	 : 1
com.teleman	 : 1
893777	 : 1
2106491	 : 1
8068342	 : 1
1327	 : 1
com.telerate	 : 1
727337	 : 1
50331	 : 1
72409	 : 1
12863	 : 1
com.templeinland	 : 1
122442	 : 1
205831	 : 1
com.tera	 : 1
21053	 : 1
com.teradyne.atb	 : 1
15239	 : 1
com.teradyne.atwc	 : 1
42420	 : 1
114610	 : 1
229777	 : 1
com.terrestrial	 : 1
6381	 : 1
com.tessi	 : 1
com.tetherless.pa	 : 1
70704	 : 1
60578	 : 1
4309722	 : 1
12901	 : 1
com.tgt	 : 1
468742	 : 1
303296	 : 1
640991	 : 1
182150	 : 1
com.thecore	 : 1
1801	 : 1
52406	 : 1
com.theguild	 : 1
549374	 : 1
211267	 : 1
216404	 : 1
com.theriver.pm2	 : 1
176956	 : 1
76644	 : 1
com.think	 : 1
906914	 : 1
286379	 : 1
240265	 : 1
3590816	 : 1
885131	 : 1
1354064	 : 1
7959	 : 1
com.timerite	 : 1
com.timesunion	 : 1
238104	 : 1
451974	 : 1
7916870	 : 1
com.tis.ba	 : 1
com.titan.cst	 : 1
26731	 : 1
com.titan.cst.cos	 : 1
89894	 : 1
com.titan.cst.wb	 : 1
95743	 : 1
com.titan.tisc.bc	 : 1
17113	 : 1
com.tivoli	 : 1
418810	 : 1
421467	 : 1
113909	 : 1
869234	 : 1
96075	 : 1
com.toddalan	 : 1
70717	 : 1
157047	 : 1
com.tomba	 : 1
com.townhall	 : 1
249449	 : 1
com.tpg	 : 1
208966	 : 1
com.tpinc	 : 1
147875	 : 1
296358	 : 1
54636	 : 1
com.trade90	 : 1
228122	 : 1
com.trader	 : 1
com.tradewave	 : 1
36332	 : 1
com.transcripts	 : 1
217004	 : 1
118791	 : 1
266881	 : 1
902308	 : 1
154386	 : 1
153669	 : 1
1125246	 : 1
4946	 : 1
18860	 : 1
23951	 : 1
179499	 : 1
com.trimble	 : 1
com.trivalley	 : 1
34062	 : 1
1052090	 : 1
767144	 : 1
27634	 : 1
com.trw.fv17	 : 1
com.trw.hsv	 : 1
54595	 : 1
com.trw.mesaii	 : 1
110398	 : 1
com.trw.ocok	 : 1
118955	 : 1
120695	 : 1
799576	 : 1
239086	 : 1
75637	 : 1
com.tsgrp	 : 1
373778	 : 1
336953	 : 1
com.tsolv	 : 1
321534	 : 1
33190	 : 1
74513	 : 1
com.tswi	 : 1
40177	 : 1
214959	 : 1
com.tube	 : 1
320066	 : 1
com.tumble	 : 1
124170	 : 1
786665	 : 1
149245	 : 1
com.tutsys	 : 1
321347	 : 1
1077305	 : 1
116680	 : 1
com.txc	 : 1
81471	 : 1
197419	 : 1
